104,0,0,0,179,0,0,0,0,287,0,0,0,0,0,82,
68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,
68,0,131,0,0,0,0,0,0,0,0,0,0,0,0,82,
68,0,0,0,0,0,163,0,0,0,0,0,0,0,0,82,
76,71,83,83,83,83,83,83,83,83,83,83,83,83,83,95

[layer]
type=collision
data=
3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,
3,3,3,3,3,3,3,3,3,1,0,1,1,1,1,1,
3,3,3,3,3,3,3,3,3,1,0,1,1,1,1,1,
3,3,3,3,3,3,3,3,3,1,0,1,0,0,1,1,
3,3,3,3,3,3,3,3,3,1,0,1,0,0,1,1,
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,
1,0,0,0,0,1,3,3,3,3,3,3,3,3,3,3,
1,0,0,0,0,1,3,3,3,3,3,3,3,3,3,3,
1,0,0,0,0,1,3,3,3,3,3,3,3,3,3,3,
1,0,0,0,0,1,3,3,3,3,3,3,3,3,3,3,
1,0,0,0,0,1,3,3,3,3,3,3,3,3,3,3,
1,0,0,0,0,1,3,3,3,3,3,3,3,3,3,3,
1,0,0,0,0,1,3,3,3,3,3,3,3,3,3,3,
1,0,0,0,0,1,3,3,3,3,3,3,3,3,3,3,
1,0,0,0,0,1,3,3,3,3,3,3,3,3,3,3,
1,0,0,0,0,1,3,3,3,3,3,3,3,3,3,3,
1,0,0,0,0,1,3,3,3,3,3,3,3,3,3,3,
1,0,0,0,0,1,3,3,3,3,3,3,3,3,3,3,
1,0,0,0,0,1,3,3,3,3,3,3,3,3,3,3,
1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,
1,0,0,0,0,0,1,0,0,0,0,4,0,0,0,1,
1,0,0,0,0,0,1,0,0,0,0,4,0,0,0,1,
1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,
1,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,
1,0,0,0,0,0,1,4,0,0,0,0,4,0,0,1,
1,0,0,0,0,0,1,0,0,4,0,0,4,4,0,1,
1,0,0,0,0,0,1,0,0,0,0,0,4,4,0,1,
1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,0,0,1,3,3,3,3,3,3,3,3,3,3,3,3,
1,0,0,1,3,3,3,3,3,3,3,3,3,3,3,3,
1,0,0,1,3,3,3,3,3,3,3,3,3,3,3,3,
1,0,0,1,3,3,3,3,3,3,3,3,3,3,3,3,
1,0,0,1,3,3,3,3,3,3,3,3,3,3,3,3,
1,0,0,1,3,3,3,3,3,3,3,3,3,3,3,3,
1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,
1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,
3,3,3,3,3,3,3,3,3,3,1,0,0,0,0,1,
3,3,3,3,3,3,3,3,3,3,1,0,0,0,0,1,
3,3,3,3,3,3,3,3,3,3,1,0,0,0,0,1,
3,3,3,3,3,3,3,3,3,3,1,0,0,0,0,1,
3,3,3,3,3,3,3,3,3,3,1,0,0,0,0,1,
1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,
1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,
1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,
1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,
1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,
3,3,3,3,3,3,3,3,3,3,1,0,0,0,0,1,
3,3,3,3,3,3,3,3,3,3,1,0,0,0,0,1,
3,3,3,3,3,3,3,3,3,3,1,0,0,0,0,1,
3,3,3,3,3,3,3,3,3,3,1,0,0,0,0,1,
3,3,3,3,3,3,3,3,3,3,1,0,0,0,0,1,
3,3,3,3,3,3,3,3,3,3,1,0,0,0,0,1,
1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
1,0,0,0,0,0,4,0,0,0,4,0,0,0,0,1,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
1,0,4,4,4,4,4,0,0,0,0,0,0,0,0,1,
1,0,4,4,4,4,4,0,0,0,0,0,0,0,0,1,
1,0,4,4,4,4,4,0,0,0,0,0,0,0,0,1,
1,0,4,4,4,4,4,0,0,0,0,0,0,0,0,1,
1,0,4,4,4,4,4,0,0,0,0,0,0,0,0,1,
1,0,4,4,4,4,4,0,0,0,0,0,0,4,0,1,
1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
1,0,4,0,4,0,4,0,0,0,0,0,0,4,0,1,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
1,0,4,0,4,0,4,0,0,0,0,0,0,0,0,1,
1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,
1,0,4,0,4,0,4,0,0,0,0,0,0,0,0,1,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
1,0,4,0,4,0,4,0,0,0,0,0,0,0,4,1,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,
1,0,4,0,4,0,4,0,0,0,0,0,0,0,0,1,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
1,0,4,0,0,0,0,0,0,0,4,4,4,0,0,1,
1,0,0,0,0,0,0,0,0,0,4,4,4,0,0,1,
1,0,0,0,0,0,0,0,0,0,4,4,4,0,0,1,
1,0,0,0,0,0,0,0,0,0,4,4,4,0,0,1,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1

[enemy]
type=goblin_charger
location=3,42,1,1

[enemy]
type=antlion_spitter
location=10,1,1,1

[enemy]
type=goblin_spearman
location=12,47,1,1

[enemy]
type=goblin_charger
location=4,19,1,1

[enemy]
type=goblin_spearman
location=6,84,1,1

[enemy]
type=goblin
location=11,8,1,1

[enemy]
type=goblin_charger
location=13,59,1,1

[enemy]
type=goblin_charger
location=4,82,1,1

[enemy]
type=goblin_charger
location=10,73,1,1

[enemy]
type=goblin_spearman
location=12,71,1,1

[enemy]
type=goblin_charger
location=3,18,1,1

[enemy]
type=goblin
location=12,7,1,1

[enemy]
type=rilrak
location=7,55,1,1

[enemy]
type=goblin_spearman
location=2,9,1,1

[enemy]
type=goblin_charger
location=4,84,1,1

[enemy]
type=goblin_shaman
location=9,32,1,1

[event]
mapmod=object,13,32,160
type=on_load
location=13,32,1,1
requires_status=floor_loot_2
hotspot=location

[event]
type=on_trigger
intermap=maps/cell.txt,5,3
location=9,93,1,2

[event]
soundfx=soundfx/inventory/inventory_page.ogg
hotspot=location
location=2,69,1,1
requires_not_status=floor_loot_1
set_status=floor_loot_1
loot=currency,fixed,15,25
type=on_trigger
repeat=false

[event]
intermap=maps/barrack.txt,18,10
soundfx=soundfx/powers/teleport.ogg
requires_status=floor_teleport_on
hotspot=location
location=4,55,2,2
type=on_trigger

[event]
soundfx=soundfx/powers/teleport.ogg
mapmod=object,13,25,265
hotspot=location
location=13,25,1,1
requires_not_status=floor_teleport_on
set_status=floor_teleport_on
type=on_trigger
repeat=false

[event]
hotspot=location
location=13,25,1,1
type=on_load
requires_status=floor_teleport_on
mapmod=object,13,25,265

[event]
hotspot=location
location=9,32,1,1
msg='Do not use the teleport!'
type=on_trigger
repeat=false
mapmod=object,9,31,165

[event]
tooltip=Chest
soundfx=soundfx/wood_open.ogg
hotspot=location
location=14,32,1,1
set_status=floor_loot_2
type=on_trigger
repeat=false
mapmod=object,13,32,160
requires_not_status=floor_loot_2
loot=currency,fixed,25,40

[event]
intermap=maps/bridge.txt,8,46
type=on_trigger
location=12,3,2,1

