68,162,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
68,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,82,0,0,0,0,0,0,77,65,109,105,65,65,105,65,65,78,
102,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,82,0,0,0,0,0,0,104,182,0,0,0,176,0,0,0,70,
68,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,82,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,82,
68,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,82,0,0,0,0,0,0,96,0,0,51,0,0,0,0,0,82,
104,0,0,0,0,0,77,69,69,97,69,103,69,69,97,69,69,73,0,0,0,0,0,90,81,69,69,69,69,69,68,0,0,0,0,0,0,0,0,82,
68,0,0,0,0,0,106,147,0,0,0,137,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,110,0,0,0,0,82,
68,0,0,0,0,0,68,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,82,
68,160,0,0,0,0,112,0,0,0,0,183,0,0,0,0,0,0,0,0,0,0,0,91,83,83,83,83,83,83,64,177,179,0,0,51,0,0,0,82,
96,162,163,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,104,0,0,0,0,0,0,0,181,82,
68,163,0,0,0,0,68,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,64,0,0,0,0,0,0,179,0,82,
68,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,64,0,0,0,0,0,0,0,177,82,
76,71,83,83,83,83,76,71,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,95,0,0,0,0,0,0,76,71,83,83,83,83,83,83,83,95

[layer]
type=collision
data=
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,1,
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,1,
1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,1,
1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,1,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,1,1,0,4,0,4,1,1,0,0,0,0,0,0,0,0,1,
1,0,0,0,0,0,1,4,0,4,4,0,0,0,0,0,0,1,0,0,4,0,4,1,1,4,4,4,4,1,1,0,0,0,0,0,0,0,0,1,
1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
1,0,0,0,0,0,1,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,
1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
1,4,0,0,0,0,1,3,3,3,3,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
1,0,0,4,0,0,1,3,3,3,3,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
1,0,0,0,0,0,1,3,3,3,3,3,3,3,3,3,3,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,0,0,0,0,4,1,3,3,3,3,3,3,3,3,3,3,1,0,0,0,0,0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
1,0,0,0,0,0,1,3,3,3,3,3,3,3,3,3,3,1,0,0,0,0,0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
1,0,0,4,0,0,1,3,3,3,3,3,3,3,3,3,3,1,0,0,0,0,0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
1,4,0,0,0,0,1,3,3,3,3,3,3,3,3,3,3,1,0,0,0,0,0,1,3,3,3,3,3,3,3,3,3,3,3,1,1,1,3,3,
1,0,0,0,0,0,1,3,3,3,3,3,3,3,3,3,3,1,0,0,0,0,0,1,3,3,3,3,3,3,1,1,1,1,1,1,0,1,1,1,
1,0,0,0,0,0,1,3,3,3,3,3,3,3,3,3,3,1,0,0,0,0,0,1,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,1,
1,0,0,0,0,0,1,3,3,3,3,3,3,3,3,3,3,1,0,0,0,0,0,1,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,1,
1,0,0,0,0,0,1,3,3,3,3,3,3,3,3,3,3,1,0,0,0,0,0,1,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,1,
1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,
1,0,0,0,0,0,1,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,
1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,
1,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,1,
1,4,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,1,
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1

[enemy]
type=antlion
location=4,21,1,1

[enemy]
type=antlion
location=10,3,1,1

[enemy]
type=goblin_charger
location=24,15,1,1

[enemy]
type=goblin_charger
location=11,12,1,1

[enemy]
type=antlion
location=4,27,1,1

[enemy]
type=antlion
location=18,11,1,1

[enemy]
type=goblin
location=1,15,1,1

[enemy]
type=goblin_spearman
location=21,4,1,1

[enemy]
type=goblin_charger
location=19,6,1,1

[enemy]
type=rilrak
location=7,15,1,1

[enemy]
type=antlion_spitter
location=2,13,1,1

[enemy]
type=rilrak
location=7,12,1,1

[enemy]
type=goblin
location=14,34,1,1

[enemy]
type=goblin
location=22,38,1,1

[enemy]
type=antlion
location=1,23,1,1

[enemy]
type=antlion
location=1,38,1,1

[enemy]
type=goblin
location=31,13,1,1

[enemy]
type=goblin
location=19,27,1,1

[event]
mapmod=object,10,11,163
type=on_load
location=10,11,1,1
requires_status=cell_loot_3
hotspot=location

[event]
soundfx=soundfx/wood_open.ogg
mapmod=object,10,11,163
tooltip=Crate
hotspot=location
requires_not_status=cell_loot_3
set_status=cell_loot_3
loot=currency,fixed,50,100
type=on_trigger
repeat=false
location=10,11,2,2

[event]
type=on_trigger
intermap=maps/floor.txt,8,93
location=4,2,1,2

[event]
soundfx=soundfx/wood_open.ogg
mapmod=object,22,11,162
tooltip=Barrel
hotspot=location
requires_not_status=cell_loot_4
set_status=cell_loot_4
loot=currency,fixed,10,30
type=on_trigger
repeat=false
location=21,11,3,2

[event]
mapmod=object,22,11,162
type=on_load
location=22,11,1,1
requires_status=cell_loot_4
hotspot=location

[event]
mapmod=object,1,21,161
type=on_load
location=1,21,1,1
requires_status=cell_loot_1
hotspot=location

[event]
soundfx=soundfx/wood_open.ogg
mapmod=object,1,21,161
tooltip=Treasure Chest
hotspot=location
requires_not_status=cell_loot_1
set_status=cell_loot_1
loot=1,fixed,3,3;2,fixed,2,2;currency,fixed,10,20
type=on_trigger
repeat=false
location=1,21,2,2

[event]
mapmod=object,7,33,163
type=on_load
location=7,33,1,1
requires_status=cell_loot_2
hotspot=location

[event]
soundfx=soundfx/wood_open.ogg
mapmod=object,7,33,163
tooltip=Crate
hotspot=location
requires_not_status=cell_loot_2
set_status=cell_loot_2
loot=currency,fixed,5,10
type=on_trigger
repeat=false
location=7,33,2,2

[event]
msg=You found a key!
type=on_trigger
repeat=false
location=36,28,1,1
requires_not_status=cell_key
set_status=cell_key

[event]
mapmod=object,2,16,60
type=on_load
location=2,16,1,1
requires_status=magic_flag_1

[event]
soundfx=soundfx/inventory/inventory_page.ogg
mapmod=object,2,16,60
hotspot=location
location=2,16,1,1
requires_not_status=magic_flag_1
set_status=magic_flag_1
msg=You found a magic symbol.
type=on_trigger
repeat=false

[event]
soundfx=soundfx/door_open.ogg
requires_status=cell_key
mapmod=object,30,33,112;collision,30,33,0
hotspot=location
location=31,33,1,1
requires_not_status=cell_door_open
set_status=cell_door_open
msg=You opened the door but be carefull
type=on_trigger
repeat=false

[event]
mapmod=object,30,33,112;collision,30,33,0
requires_status=cell_door_open
type=on_load
location=31,33,1,1
hotspot=location

[event]
intermap=maps/bottom.txt,2,3
type=on_trigger
location=32,2,1,2

